Id,Sales
26540,9356.8828125
27396,6451.18359375
28252,4304.82275391
29108,6015.77539062
29964,6573.76220703
30820,5241.77246094
31676,5611.36035156
32532,6369.30859375
33388,5929.41796875
34244,4101.23925781
35100,6173.35058594
35956,6828.38574219
36812,6226.12792969
37668,6810.12158203
38524,8525.41503906
39380,6641.99511719
40236,4414.81689453
5,7255.01074219
861,7758.18505859
1717,7965.09179688
2573,10550.8769531
3429,3220.95800781
4285,6236.92773438
5141,6360.20849609
5997,6083.2578125
6853,6189.28710938
7709,6253.96484375
8565,7219.91552734
9421,2836.94824219
10277,6239.02246094
11133,7029.73486328
11989,6841.72412109
12845,8462.54003906
13701,9095.546875
14557,10208.7568359
15413,3749.3581543
16269,7069.62207031
17125,7405.28857422
17981,6189.63525391
18837,7128.31298828
19693,5176.34521484
20549,6112.36230469
21405,3265.30126953
22261,6173.66845703
23117,7225.36474609
23973,7687.43554688
24829,8418.48046875
25685,8685.94238281
26541,10878.9375
27397,3628.31176758
28253,6584.07861328
29109,7097.70166016
29965,6880.54443359
30821,6234.72705078
31677,5882.39160156
32533,7139.45214844
33389,3013.35400391
34245,6015.75830078
35101,7119.96191406
35957,7090.21142578
36813,7099.90234375
37669,7018.41943359
38525,10042.2871094
39381,3847.04150391
40237,6521.53955078
6,5526.49414062
862,5960.31054688
1718,6535.20117188
2574,8004.70214844
3430,5902.77197266
4286,4712.43310547
5142,5107.98193359
5998,5107.47998047
6854,5177.04638672
7710,5345.0390625
8566,5759.48681641
9422,5198.34912109
10278,4785.1796875
11134,5750.04541016
11990,5930.06835938
12846,5800.22802734
13702,6617.88232422
14558,7059.74365234
15414,5639.86425781
16270,5162.63720703
17126,5054.30517578
17982,4396.73730469
18838,5204.02441406
19694,3712.5222168
20550,4413.74755859
21406,5157.04101562
22262,4356.50048828
23118,5301.92871094
23974,5519.64550781
24830,5714.28222656
25686,6373.46582031
26542,7735.56054688
27398,6002.47216797
28254,5022.82519531
29110,5637.65380859
29966,5354.77050781
30822,4744.61962891
31678,4881.89746094
32534,5916.36816406
33390,5878.8359375
34246,4978.3984375
35102,5639.76220703
35958,5411.81347656
36814,5450.45410156
37670,5803.93066406
38526,7309.62646484
39382,6113.13183594
40238,4772.34814453
7,7071.75292969
863,8062.20703125
1719,8166.93798828
2575,9748.69140625
3431,3170.8215332
4287,5715.70507812
5143,6536.32958984
5999,6583.83349609
6855,6745.05615234
7711,6839.81884766
8567,7331.72607422
9423,2921.51489258
10279,5913.11230469
11135,6671.53173828
11991,7192.91601562
12847,8454.90039062
13703,9156.65039062
14559,10801.1699219
15415,5068.08789062
16271,7731.296875
17127,7453.28222656
17983,7139.22705078
18839,8605.37792969
19695,5444.13623047
20551,6145.33886719
21407,3885.37475586
22263,6280.5546875
23119,7323.77929688
23975,7927.04541016
24831,8518.31152344
25687,8480.28417969
26543,10423.7978516
27399,3573.48632812
28255,6214.81347656
29111,7046.73242188
29967,7296.3984375
30823,6682.79833984
31679,6687.06396484
32535,7721.88574219
33391,3271.48730469
34247,6156.05712891
35103,7272.46289062
35959,7198.79150391
36815,7865.72412109
37671,7724.72949219
38527,10600.4833984
39383,3851.78222656
40239,5868.21923828
8,7098.59570312
864,7709.16943359
1720,8636.37695312
2576,9614.56835938
3432,2906.93994141
4288,5741.17285156
5144,5770.54492188
6000,5628.68066406
6856,5810.33349609
7712,5785.87792969
8568,5911.57324219
9424,2601.13378906
10280,5758.25634766
11136,6591.48681641
11992,7180.69433594
12848,8250.65820312
13704,8613.34375
14560,8261.24121094
15416,3909.65283203
16272,6760.15332031
17128,6191.29443359
17984,5663.18457031
18840,7594.91357422
19696,4904.46435547
20552,4856.36181641
21408,3293.90600586
22264,6665.63574219
23120,7797.62207031
23976,8336.16601562
24832,8630.61230469
25688,9050.03027344
26544,10330.7617188
27400,3075.37866211
28256,6500.00292969
29112,6425.96142578
29968,6334.78613281
30824,5755.31298828
31680,5784.17285156
32536,6372.40185547
33392,2766.44482422
34248,6132.20507812
35104,7034.32958984
35960,7015.26708984
36816,7710.04443359
37672,7985.86621094
38528,10789.390625
39384,3267.93139648
40240,5597.59472656
9,6266.32519531
865,6897.68798828
1721,6632.75195312
2577,7977.23339844
3433,4509.50146484
4289,4015.64208984
5145,3885.18212891
6001,4471.90869141
6857,4392.109375
7713,4156.90869141
8569,4272.43066406
9425,3800.54589844
10281,4476.90625
11137,6186.35351562
11993,6999.80712891
12849,6434.02636719
13705,5925.00830078
14561,7523.140625
15417,5451.64501953
16273,4868.82958984
17129,3826.92529297
17985,4157.66210938
18841,4867.43652344
19697,3549.50366211
20553,3519.95214844
21409,4967.15185547
22265,4377.50390625
23121,6128.50976562
23977,7135.3671875
24833,7057.43457031
25689,7371.70166016
26545,9052.49902344
27401,5302.49511719
28257,4900.52246094
29113,4571.16455078
29969,4492.07958984
30825,3983.30126953
31681,4272.91162109
32537,4457.11376953
33393,4760.86767578
34249,5021.37353516
35105,6225.67089844
35961,6303.7265625
36817,7753.77636719
37673,7111.37646484
38529,11164.8867188
39385,6221.20703125
40241,5437.35839844
10,6050.65429688
866,6200.97509766
1722,5646.36132812
2578,7956.74658203
3434,5034.19287109
4290,3365.88793945
5146,4516.81152344
6002,4684.01171875
6858,4427.22412109
7714,4903.33691406
8570,5029.12939453
9426,5358.40820312
10282,4344.7890625
11138,6012.55712891
11994,6071.34521484
12850,6769.3671875
13706,5966.27148438
14562,8033.16943359
15418,5746.84863281
16274,3620.75
17130,4869.19189453
17986,4446.60351562
18842,4754.19238281
19698,3262.34326172
20554,3911.234375
21410,5210.28320312
22266,3039.26806641
23122,5157.15429688
23978,5576.80566406
24834,5710.97460938
25690,6038.13769531
26546,8246.99902344
27402,5571.43554688
28258,3438.14672852
29114,4928.2265625
29970,5190.03027344
30826,4332.34863281
31682,4425.49267578
32538,5312.70117188
33394,4936.43164062
34250,3531.04370117
35106,5176.46386719
35962,5210.80957031
36818,5253.94140625
37674,5503.62646484
38530,7462.97802734
39386,5467.90917969
40242,3389.91699219
11,6276.20703125
867,6144.68212891
1723,6174.11621094
2579,8990.04101562
3435,4421.95654297
4291,6429.44384766
5147,6441.94189453
6003,5642.94775391
6859,5363.55273438
7715,5240.96728516
8571,6610.89208984
9427,3853.98364258
10283,6837.05322266
11139,6759.27001953
11995,6492.21435547
12851,6939.39355469
13707,7327.84570312
14563,11038.1269531
15419,7293.46923828
16275,8050.3046875
17131,7460.85742188
17987,5653.31835938
18843,6632.16992188
19699,4489.01220703
20555,5927.99902344
21411,4693.34521484
22267,6412.25878906
23123,7161.64501953
23979,6562.97363281
24835,6403.25
25691,6599.68408203
26547,9486.73242188
27403,4549.54931641
28259,6755.55078125
29115,6932.44042969
29971,6137.24316406
30827,5242.42236328
31683,5096.35986328
32539,6930.06054688
33395,3980.28173828
34251,6608.01074219
35107,7569.68115234
35963,6088.46435547
36819,6185.10253906
37675,5933.33886719
38531,9242.28710938
39387,4592.20361328
40243,6931.8984375
12,7327.39160156
868,8384.06445312
1724,8284.09179688
2580,10344.1806641
3436,2579.23583984
4292,5139.39257812
5148,6004.14404297
6004,6538.26269531
6860,6834.84960938
7716,6934.88769531
8572,7405.06933594
9428,2173.82470703
10284,4954.98535156
11140,7568.12890625
11996,7020.91699219
12852,8037.875
13708,8441.75
14564,8945.75097656
15420,2955.18066406
16276,5770.26953125
17132,6348.62011719
17988,5702.36865234
18844,6298.50390625
19700,4558.21533203
20556,4859.25341797
21412,2750.37109375
22268,5288.62939453
23124,7158.78320312
23980,7480.23828125
24836,7775.24560547
25692,8051.71728516
26548,9959.51171875
27404,2567.32299805
28260,5368.26660156
29116,6757.85839844
29972,6904.62597656
30828,6403.11572266
31684,6542.95410156
32540,7256.28417969
33396,2348.18823242
34252,5170.47802734
35108,7900.14453125
35964,7804.76513672
36820,8217.27246094
37676,8291.0078125
38532,10970.578125
39388,3024.3034668
40244,5363.4296875
13,6758.44482422
869,6790.06005859
1725,6976.21875
2581,8087.49169922
3437,2316.85253906
4293,3946.12451172
5149,5840.63330078
6005,5856.89550781
6861,5858.77832031
7717,6609.92089844
8573,6087.04785156
9429,1966.97839355
10285,4016.52709961
11141,6482.2890625
11997,3043.67285156
12853,3519.86816406
13709,3297.0090332
14565,8519.71679688
15421,2854.52709961
16277,5025.03417969
17133,7215.28222656
17989,5991.50683594
18845,7041.46533203
19701,4831.31445312
20557,5280.04589844
21413,2324.42919922
22269,4086.25952148
23125,6983.00927734
23981,7024.41308594
24837,8011.45410156
25693,8252.69628906
26549,10147.8125
27405,2449.67578125
28261,4317.27441406
29117,6176.13037109
29973,6372.34082031
30829,5494.85058594
31685,5513.8515625
32541,6438.45898438
33397,2288.04370117
34253,4446.70117188
35109,7204.47900391
35965,6771.82128906
36821,7126.13085938
37677,7304.83105469
38533,9989.79296875
39389,2550.91235352
40245,4087.54589844
14,9177.98535156
870,9580.60742188
1726,10171.6210938
2582,8744.13574219
3438,4692.40966797
4294,4491.91650391
5150,5290.62255859
6006,6673.6640625
6862,5876.16162109
7718,6278.67382812
8574,6814.20849609
9430,3810.64160156
10286,4788.50390625
11142,7903.34033203
11998,10596.0869141
12854,10089.6464844
13710,11761.7949219
14566,9623.33007812
15422,5342.26660156
16278,5691.14794922
17134,5345.7578125
17990,5261.49902344
18846,5464.20703125
19702,4347.01953125
20558,5180.38574219
21414,4445.70019531
22270,4096.46142578
23126,6682.71533203
23982,8923.24609375
24838,9066.55761719
25694,10008.8476562
26550,9680.76464844
27406,4651.44189453
28262,4768.05761719
29118,5894.35546875
29974,7644.52246094
30830,6082.8046875
31686,6076.93066406
32542,6550.42236328
33398,3933.609375
34254,4815.98828125
35110,7581.01025391
35966,9541.67773438
36822,10356.3427734
37678,10360.3925781
38534,10055.0234375
39390,4516.25097656
40246,4805.140625
15,5538.03466797
871,5580.04589844
1727,6202.81494141
2583,7341.69775391
3439,3918.25488281
4295,5104.91796875
5151,4322.05419922
6007,4270.84179688
6863,4003.93383789
7719,4093.26611328
8575,4052.65014648
9431,3287.69335938
10287,5051.02294922
11143,5787.27978516
11999,5845.13671875
12855,6426.55566406
13711,6702.47851562
14567,9476.26953125
15423,4528.71435547
16279,5821.11181641
17135,4802.09814453
17991,4012.32250977
18847,4836.36376953
19703,3722.65405273
20559,3825.31933594
21415,4195.51855469
22271,5430.09179688
23127,6468.97265625
23983,6762.81640625
24839,6400.06884766
25695,6914.27441406
26551,8214.61621094
27407,4000.39868164
28263,5506.47265625
29119,5008.04736328
29975,4497.70458984
30831,3981.95263672
31687,4115.88134766
32543,4264.84912109
33399,3428.20361328
34255,5595.57714844
35111,6337.36083984
35967,5834.98144531
36823,5962.76708984
37679,6685.35498047
38535,8644.1484375
39391,3764.28808594
40247,5177.86132812
16,4694.48730469
872,4966.09570312
1728,5359.10351562
2584,7046.85351562
3440,4036.17651367
4296,3212.4699707
5152,4142.35351562
6008,4107.14306641
6864,4016.12866211
7720,4000.61254883
8576,4614.19335938
9432,3878.50195312
10288,3301.42138672
11144,4676.59179688
12000,4583.67822266
12856,5219.10205078
13712,5859.84033203
14568,7359.28808594
15424,4723.65283203
16280,3824.13354492
17136,4079.99243164
17992,3534.4543457
18848,4319.53173828
19704,2829.11450195
20560,3389.46118164
21416,3904.59130859
22272,2982.19897461
23128,4440.36035156
23984,4873.63378906
24840,4896.79345703
25696,5532.71240234
26552,7694.22070312
27408,4248.08837891
28264,3275.40625
29120,4174.31298828
29976,4259.76708984
30832,3795.42675781
31688,3874.81884766
32544,4694.61230469
33400,3941.65527344
34256,3503.35009766
35112,4791.74804688
35968,4699.94433594
36824,4936.62939453
37680,5150.36035156
38536,7383.7421875
39392,4619.75976562
40248,3469.84375
17,5924.6015625
873,5944.29980469
1729,6625.90380859
2585,9122.27929688
3441,5580.56738281
4297,4841.69042969
5153,5116.26660156
6009,5050.36767578
6865,4765.62939453
7721,4932.66601562
8577,5458.01367188
9433,5138.39746094
10289,5312.43261719
11145,6017.10644531
12001,6363.94042969
12857,6544.08984375
13713,7488.69042969
14569,7698.25048828
15425,5956.17871094
16281,4800.42675781
17137,4431.02636719
17993,4017.4621582
18849,4379.14941406
19705,3340.19335938
20561,4015.00244141
21417,5034.83154297
22273,4089.24633789
23129,5727.50927734
23985,6124.60009766
24841,6216.97119141
25697,6772.89355469
26553,8827.61523438
27409,5054.05908203
28265,4592.33496094
29121,5120.86572266
29977,5139.76464844
30833,4432.76367188
31689,4303.24609375
32545,5094.56640625
33401,4909.14941406
34257,4876.58203125
35113,6281.69287109
35969,6001.1953125
36825,6317.66748047
37681,6521.22851562
38537,8990.12597656
39393,5944.83886719
40249,5352.16113281
18,7732.92675781
874,8263.54980469
1730,8782.20703125
2586,12432.0791016
3442,3463.53076172
4298,6788.44140625
5154,7756.82373047
6010,7521.81298828
6866,7503.23291016
7722,7071.55761719
8578,8655.38476562
9434,3180.57373047
10290,7004.73632812
11146,7955.17578125
12002,7535.19042969
12858,9971.69726562
13714,9602.37988281
14570,13200.9658203
15426,4660.03515625
16282,7841.94775391
17138,8558.78710938
17994,7289.76953125
18850,8176.80566406
19706,5117.46728516
20562,6817.82958984
21418,3330.84155273
22274,6393.38183594
23130,8058.07861328
23986,7896.86767578
24842,8863.00585938
25698,8806.81835938
26554,12057.2675781
27410,3409.66845703
28266,6921.12988281
29122,8311.34082031
29978,8338.00292969
30834,7366.12792969
31690,6767.70800781
32546,8791.10742188
33402,3316.11157227
34258,7169.80566406
35114,8642.85351562
35970,7778.99169922
36826,8415.86328125
37682,8853.45019531
38538,12960.515625
39394,3978.75195312
40250,6997.05712891
19,6275.30273438
875,6828.09912109
1731,6095.73388672
2587,7832.04345703
3443,6458.75634766
4299,5996.98974609
5155,6113.00341797
6011,6318.14355469
6867,6481.65869141
7723,6338.76953125
8579,7129.82275391
9435,5782.25878906
10291,6093.35644531
11147,5889.43212891
12003,7046.77978516
12859,7579.96191406
13715,8560.75390625
14571,6973.93066406
15427,7553.87158203
16283,6347.58447266
17139,6172.92041016
17995,5729.70068359
18851,6218.31738281
19707,4697.76171875
20563,6132.0
21419,6446.04785156
22275,5192.94238281
23131,5408.48974609
23987,6402.28515625
24843,7398.94140625
25699,6793.82421875
26555,7985.18847656
27411,6787.04296875
28267,6023.75097656
29123,6668.15380859
29979,5742.72802734
30835,3945.77832031
31691,6059.36376953
32547,6716.22460938
33403,6554.05322266
34259,6100.87011719
35115,6361.17333984
35971,6630.91748047
36827,6990.64648438
37683,6199.68017578
38539,8065.70654297
39395,6663.16308594
40251,5978.61621094
20,6547.36132812
876,6918.44335938
1732,8446.08203125
2588,10147.4736328
3444,3708.2253418
4300,3818.10083008
5156,5036.80078125
6012,5448.33886719
6868,5457.52929688
7724,5840.53320312
8580,5530.80761719
9436,3490.10742188
10292,3762.6652832
11148,6072.89746094
12004,6523.28125
12860,7374.70458984
13716,8879.66601562
14572,10254.3779297
15428,4633.06933594
16284,4065.90478516
17140,5757.125
17996,4895.45800781
18852,4554.20800781
19708,3755.51147461
20564,4366.63574219
21420,3569.21728516
22276,3426.9609375
23132,5946.57421875
23988,6594.28515625
24844,7169.73046875
25700,8553.55566406
26556,10252.1679688
27412,4040.95361328
28268,3759.53320312
29124,5365.34375
29980,5644.71337891
30836,5016.27539062
31692,5206.19433594
32548,6035.41992188
33404,3474.50756836
34260,3765.60961914
35116,5937.16601562
35972,6619.27148438
36828,6620.69189453
37684,7711.05224609
38540,10198.2177734
39396,3593.07617188
40252,3523.859375
21,6129.26367188
877,6839.05566406
1733,7040.73974609
2589,10206.46875
3445,4054.95874023
4301,6294.4921875
5157,6040.33251953
6013,5588.58447266
6869,5508.00634766
7725,5647.27148438
8581,6329.16308594
9437,3883.99267578
10293,6601.22021484
11149,6779.09130859
12005,6092.86816406
12861,7494.60693359
13717,8057.04882812
14573,8547.68359375
15429,6128.08886719
16285,7147.02832031
17141,6898.31982422
17997,5126.54980469
18853,6145.69628906
19709,4723.09863281
20565,5885.64697266
21421,4426.44677734
22277,6084.96386719
23133,6417.88818359
23989,6402.96875
24845,7088.859375
25701,7704.18554688
26557,10248.53125
27413,3974.60961914
28269,6416.19287109
29125,6804.65429688
29981,6446.36132812
30837,5481.25097656
31693,5337.11181641
32549,6542.6796875
33405,3676.67236328
34261,6719.95410156
35117,7135.62597656
35973,6587.95410156
36829,6935.5625
37685,6830.42431641
38541,10372.9599609
39397,4166.00683594
40253,6835.97070312
22,5281.15869141
878,6042.83349609
1734,7141.1953125
2590,7545.72705078
3446,3983.27099609
4302,2821.97119141
5158,3856.38134766
6014,4004.12109375
6870,4132.24658203
7726,4420.86865234
8582,3767.9309082
9438,1710.74267578
10294,1437.8112793
11150,2887.46533203
12006,3080.36157227
12862,3417.14160156
13718,3659.94555664
14574,7036.3359375
15430,5325.13671875
16286,3150.96191406
17142,4697.70361328
17998,4034.58300781
18854,3323.59838867
19710,2987.81445312
20566,3174.61083984
21422,3703.5378418
22278,2343.49804688
23134,4876.64746094
23990,5575.83203125
24846,6105.33496094
25702,6791.72460938
26558,6920.89208984
27414,3987.70385742
28270,2667.7109375
29126,4068.26733398
29982,4413.36035156
30838,3679.59863281
31694,4093.23486328
32550,4136.33203125
33406,3680.01293945
34262,2999.10620117
35118,5379.28222656
35974,5947.57226562
36830,6037.75195312
37686,6741.14550781
38542,7706.31689453
39398,2997.35571289
40254,2304.84106445
23,6238.62939453
879,6355.90283203
1735,6509.06103516
2591,8534.76367188
3447,3431.73071289
4303,5771.8828125
5159,5778.74121094
6015,5416.5078125
6871,5067.30029297
7727,5173.17675781
8583,5403.40039062
9439,3214.47802734
10295,5977.35644531
11151,6942.12792969
12007,6367.81445312
12863,7270.88183594
13719,8065.09130859
14575,8077.50830078
15431,5304.75146484
16287,6752.83203125
17143,5747.07910156
17999,4784.96533203
18855,5394.25976562
19711,4200.86474609
20567,4916.45068359
21423,4031.77832031
22279,5734.2109375
23135,6607.76513672
23991,6642.41308594
24847,6809.46533203
25703,7329.11083984
26559,9203.27441406
27415,3694.92749023
28271,6003.05615234
29127,6250.08886719
29983,6114.86376953
30839,5150.02148438
31695,5140.63769531
32551,5898.04980469
33407,3901.10302734
34263,6266.22363281
35119,7111.43066406
35975,6526.11328125
36831,6471.13232422
37687,6643.59765625
38543,9346.52734375
39399,4278.15234375
40255,6390.7109375
24,4066.30029297
880,4528.52832031
1736,4746.62939453
2592,5693.3359375
3448,2308.13427734
4304,1859.16943359
5160,3433.93798828
6016,3567.00488281
6872,3356.70458984
7728,3493.625
8584,3761.17602539
9440,2148.25976562
10296,1837.59594727
11152,4271.49365234
12008,4058.53833008
12864,4756.71875
13720,5065.89355469
14576,4602.12695312
15432,2858.84814453
16288,2149.84155273
17144,3158.77514648
18000,2817.85229492
18856,3768.47021484
19712,2513.51416016
20568,2823.953125
21424,2758.33691406
22280,2158.94775391
23136,4329.03564453
23992,4406.81445312
24848,4733.16503906
25704,4871.63525391
26560,6097.01318359
27416,2868.95019531
28272,2134.10522461
29128,3430.51318359
29984,3556.26171875
30840,3211.36376953
31696,3237.73828125
32552,4046.57373047
33408,2552.06616211
34264,2244.09936523
35120,4476.46679688
35976,4674.75390625
36832,4946.65039062
37688,4528.25195312
38544,5928.98828125
39400,2993.52368164
40256,2274.62280273
25,7457.57714844
881,8139.9375
1737,8219.71875
2593,10214.3476562
3449,3177.75
4305,7841.15478516
5161,6824.10791016
6017,6641.54492188
6873,6554.89746094
7729,6539.74707031
8585,7386.16503906
9441,2749.04370117
10297,8009.421875
11153,8045.890625
12009,8177.74902344
12865,9112.10546875
13721,9594.515625
14577,9214.640625
15433,4696.51171875
16289,8770.60546875
17145,7560.88476562
18001,6765.37158203
18857,7730.27197266
19713,5424.95605469
20569,6693.91796875
21425,3599.56005859
22281,7749.11132812
23137,7822.36816406
23993,7906.40136719
24849,8550.31738281
25705,8924.70996094
26561,11281.3261719
27417,3362.98022461
28273,8026.29931641
29129,7561.1015625
29985,7659.17041016
30841,6829.34960938
31697,6305.46484375
32553,7552.48828125
33409,3108.23925781
34265,7736.69677734
35121,7910.14257812
35977,7458.921875
36833,7795.22021484
37689,7883.78027344
38545,9805.90136719
39401,3664.32299805
40257,7912.27050781
26,9573.49121094
882,10047.6708984
1738,11432.9824219
2594,14714.0810547
3450,6480.01416016
4306,7571.93408203
5162,8118.45996094
6018,8478.44824219
6874,8419.37988281
7730,8546.12695312
8586,9202.52832031
9442,6265.18945312
10298,8276.43066406
11154,9590.15234375
12010,8919.05078125
12866,11378.7207031
13722,13052.5722656
14578,13637.1074219
15434,8174.19335938
16290,9209.640625
17146,8440.60644531
18002,7544.61132812
18858,9287.38867188
19714,6675.87939453
20570,8156.95800781
21426,6078.48974609
22282,7040.98828125
23138,9304.83789062
23994,9605.59472656
24850,10247.4267578
25706,11164.34375
26562,13573.6816406
27418,6015.21289062
28274,7539.36035156
29130,8726.0234375
29986,9436.2421875
30842,7898.38183594
31698,7610.96875
32554,9374.765625
33410,5873.94824219
34266,7937.97070312
35122,9972.8671875
35978,9591.88964844
36834,9578.32324219
37690,10692.0517578
38546,16183.8300781
39402,7239.58203125
40258,8979.30273438
27,8056.35742188
883,8980.21972656
1739,7385.42529297
2595,8666.90820312
3451,4021.8371582
4307,7603.45166016
5163,7186.90869141
6019,7697.42089844
6875,7564.50585938
7731,7589.61279297
8587,8497.10839844
9443,3678.53515625
10299,7928.76953125
11155,7310.76269531
12011,8875.95800781
12867,9031.76660156
13723,8294.1640625
14579,8920.08007812
15435,4781.80322266
16291,9542.93359375
17147,7456.34716797
18003,6778.64550781
18859,7986.58203125
19715,6097.33886719
20571,6478.50634766
21427,4022.47021484
22283,8007.95507812
23139,7077.07714844
23995,8027.93017578
24851,8968.19335938
25707,7750.10888672
26563,9864.83105469
27419,4083.40722656
28275,8464.63085938
29131,7876.58740234
29987,8406.71777344
30843,7687.99267578
31699,7847.39501953
32555,8419.86914062
33411,3599.1652832
34267,8352.58496094
35123,7739.19873047
35979,8167.83398438
36835,8849.7109375
37691,7251.7109375
38547,9731.61621094
39403,4032.58984375
40259,7907.96240234
28,5084.95849609
884,5635.50292969
1740,6128.47460938
2596,8514.55078125
3452,5945.06542969
4308,4946.63623047
5164,4079.12866211
6020,3983.60546875
6876,4033.40551758
7732,4162.34082031
8588,4558.66748047
9444,5559.48046875
10300,5133.35644531
11156,5285.02392578
12012,5689.2265625
12868,6392.91210938
13724,7136.85791016
14580,7222.51220703
15436,6769.94189453
16292,5579.51904297
17148,4464.85009766
18004,3660.83251953
18860,4176.42773438
19716,3252.46777344
20572,4106.33984375
21428,5896.36816406
22284,4638.38476562
23140,5155.890625
23996,5370.98632812
24852,6165.82373047
25708,6957.27441406
26564,8774.82226562
27420,5876.93505859
28276,5033.09326172
29132,4673.72412109
29988,4597.21728516
30844,3962.26098633
31700,3864.61572266
32556,4798.65478516
33412,5794.83642578
34268,5373.65087891
35124,5693.07519531
35980,5603.43359375
36836,5992.83251953
37692,6162.59570312
38548,8565.18066406
39404,5979.07226562
40260,4790.95263672
29,4740.30859375
885,5309.69238281
1741,5628.34228516
2597,7482.44335938
3453,2787.81347656
4309,2490.68969727
5165,3724.9453125
6021,3888.16308594
6877,4100.60546875
7733,4088.27905273
8589,4031.96289062
9445,2513.984375
10301,2390.60131836
11157,4782.73388672
12013,4861.00097656
12869,5628.31005859
13725,6423.24658203
14581,6598.70214844
15437,3840.77856445
16293,2766.4909668
17149,4057.66748047
18005,3768.63916016
18861,4277.75683594
19717,2951.95458984
20573,3321.99438477
21429,3036.87133789
22285,2309.89453125
23141,4531.01708984
23997,4985.69775391
24853,5937.06933594
25709,5953.51464844
26565,8192.05859375
27421,2745.82617188
28277,2326.77880859
29133,3829.76269531
29989,4110.05517578
30845,3948.16918945
31701,3730.41430664
32557,4230.15087891
33413,2608.4362793
34269,2517.04541016
35125,4818.19384766
35981,5203.33984375
36837,5863.94433594
37693,5919.73779297
38549,8243.5234375
39405,3138.74560547
40261,2753.33764648
30,4261.9375
886,4276.37792969
1742,4928.00048828
2598,4569.92626953
3454,3557.88378906
4310,2984.11425781
5166,3285.8371582
6022,3604.12304688
6878,3646.28515625
7734,3643.9831543
8590,3247.93481445
9446,3281.1574707
10302,2910.50146484
11158,3709.78222656
12014,3489.7277832
12870,4185.33349609
13726,4407.30224609
14582,3601.54882812
15438,4547.39257812
