Id,Sales
21409,6215.86982172
22265,6215.86982172
23121,8649.81198343
23977,8649.81198343
24833,8649.81198343
25689,8649.81198343
26545,8649.81198343
27401,6215.86982172
28257,6215.86982172
29113,6366.95143153
29969,6366.95143153
30825,6366.95143153
31681,6366.95143153
32537,6366.95143153
33393,6215.86982172
34249,6215.86982172
35105,8649.81198343
35961,8649.81198343
36817,8649.81198343
37673,8649.81198343
38529,8649.81198343
39385,6215.86982172
40241,6215.86982172
10,8721.87347135
866,8721.87347135
1722,8721.87347135
2578,8721.87347135
3434,6439.01291945
4290,6439.01291945
5146,6439.01291945
6002,6439.01291945
6858,6439.01291945
7714,6439.01291945
8570,6439.01291945
9426,6439.01291945
10282,6439.01291945
11138,8721.87347135
11994,8721.87347135
12850,8721.87347135
13706,8721.87347135
14562,8637.15639849
15418,6354.29584659
16274,6354.29584659
17130,6354.29584659
17986,6354.29584659
18842,6354.29584659
19698,6354.29584659
20554,6354.29584659
21410,6354.29584659
22266,6354.29584659
23122,8637.15639849
23978,8637.15639849
24834,8637.15639849
25690,8637.15639849
26546,8637.15639849
27402,6354.29584659
28258,6354.29584659
29114,6354.29584659
29970,6354.29584659
30826,6354.29584659
31682,6505.3774564
32538,6505.3774564
33394,6354.29584659
34250,6354.29584659
35106,8788.2380083
35962,8788.2380083
36818,8788.2380083
37674,8788.2380083
38530,8788.2380083
39386,6354.29584659
40242,6354.29584659
11,8575.35124309
867,8575.35124309
1723,8575.35124309
2579,8575.35124309
3435,6292.49069119
4291,6292.49069119
5147,6292.49069119
6003,6292.49069119
6859,6292.49069119
7715,6292.49069119
8571,6292.49069119
9427,6292.49069119
10283,6292.49069119
11139,8575.35124309
11995,8575.35124309
12851,8575.35124309
13707,8575.35124309
14563,8490.63417023
15419,6207.77361834
16275,6207.77361834
17131,6358.85522815
17987,6358.85522815
18843,6358.85522815
19699,6358.85522815
20555,6358.85522815
21411,6207.77361834
22267,6207.77361834
23123,8641.71578004
23979,8641.71578004
24835,8641.71578004
25691,8641.71578004
26547,8641.71578004
27403,6207.77361834
28259,6207.77361834
29115,6358.85522815
29971,6358.85522815
30827,6358.85522815
31683,6358.85522815
32539,6358.85522815
33395,6207.77361834
34251,6207.77361834
35107,8641.71578004
35963,8641.71578004
36819,8641.71578004
37675,8641.71578004
38531,8641.71578004
39387,6207.77361834
40243,6207.77361834
12,8555.9071473
868,8555.9071473
1724,8555.9071473
2580,8555.9071473
3436,6273.0465954
4292,6273.0465954
5148,6424.12820521
6004,6424.12820521
6860,6424.12820521
7716,6424.12820521
8572,6424.12820521
9428,6273.0465954
10284,6273.0465954
11140,8706.98875711
11996,8706.98875711
12852,8706.98875711
13708,8706.98875711
14564,8622.27168425
15420,6188.32952254
16276,6188.32952254
17132,6339.41113235
17988,6339.41113235
18844,6339.41113235
19700,6339.41113235
20556,6339.41113235
21412,6188.32952254
22268,6188.32952254
23124,8622.27168425
23980,8622.27168425
24836,8622.27168425
25692,8622.27168425
26548,8622.27168425
27404,6188.32952254
28260,6188.32952254
29116,6339.41113235
29972,6339.41113235
30828,6339.41113235
31684,6339.41113235
32540,6339.41113235
33396,6188.32952254
34252,6188.32952254
35108,8622.27168425
35964,8622.27168425
36820,8622.27168425
37676,8622.27168425
38532,8622.27168425
39388,6188.32952254
40244,6188.32952254
13,8558.07754257
869,8558.07754257
1725,8558.07754257
2581,8558.07754257
3437,6275.21699067
4293,6275.21699067
5149,6275.21699067
6005,6275.21699067
6861,6275.21699067
7717,6275.21699067
8573,6275.21699067
9429,6275.21699067
10285,6275.21699067
11141,8558.07754257
11997,8558.07754257
12853,8558.07754257
13709,8558.07754257
14565,8473.36046972
15421,6190.49991782
16277,6190.49991782
17133,6190.49991782
17989,6190.49991782
18845,6190.49991782
19701,6190.49991782
20557,6190.49991782
21413,6190.49991782
22269,6190.49991782
23125,8473.36046972
23981,8473.36046972
24837,8473.36046972
25693,8473.36046972
26549,8473.36046972
27405,6190.49991782
28261,6190.49991782
29117,6190.49991782
29973,6190.49991782
30829,6190.49991782
31685,6341.58152763
32541,6341.58152763
33397,6190.49991782
34253,6190.49991782
35109,8624.44207953
35965,8624.44207953
36821,8624.44207953
37677,8624.44207953
38533,8624.44207953
39389,6190.49991782
40245,6190.49991782
14,8567.64465961
870,8567.64465961
1726,8567.64465961
2582,8718.72626942
3438,6284.78410771
4294,6284.78410771
5150,6435.86571752
6006,6435.86571752
6862,6435.86571752
7718,6435.86571752
8574,6435.86571752
9430,6284.78410771
10286,6284.78410771
11142,8718.72626942
11998,8718.72626942
12854,8718.72626942
13710,8718.72626942
14566,8634.00919656
15422,6200.06703485
16278,6200.06703485
17134,6351.14864466
17990,6351.14864466
18846,6351.14864466
19702,6351.14864466
20558,6351.14864466
21414,6200.06703485
22270,6200.06703485
23126,8634.00919656
23982,8634.00919656
24838,8634.00919656
25694,8634.00919656
26550,8634.00919656
27406,6200.06703485
28262,6200.06703485
29118,6351.14864466
29974,6351.14864466
30830,6351.14864466
31686,6351.14864466
32542,6351.14864466
33398,6200.06703485
34254,6200.06703485
35110,8634.00919656
35966,8634.00919656
36822,8634.00919656
37678,8634.00919656
38534,8634.00919656
39390,6200.06703485
40246,6200.06703485
15,8287.80672436
871,8287.80672436
1727,8287.80672436
2583,8287.80672436
3439,6004.94617246
4295,6004.94617246
5151,6156.02778227
6007,6156.02778227
6863,6156.02778227
7719,6156.02778227
8575,6156.02778227
9431,6004.94617246
10287,6004.94617246
11143,8438.88833417
11999,8438.88833417
12855,8438.88833417
13711,8438.88833417
14567,8354.17126131
15423,5920.2290996
16279,5920.2290996
17135,6071.31070941
17991,6071.31070941
18847,6071.31070941
19703,6071.31070941
20559,6071.31070941
21415,5920.2290996
22271,5920.2290996
23127,8354.17126131
23983,8354.17126131
24839,8354.17126131
25695,8354.17126131
26551,8354.17126131
27407,5920.2290996
28263,5920.2290996
29119,6071.31070941
29975,6071.31070941
30831,6071.31070941
31687,6071.31070941
32543,6071.31070941
33399,5920.2290996
34255,5920.2290996
35111,8354.17126131
35967,8354.17126131
36823,8354.17126131
37679,8354.17126131
38535,8354.17126131
39391,5920.2290996
40247,5920.2290996
16,8581.81054775
872,8581.81054775
1728,8581.81054775
2584,8732.89215756
3440,6298.94999585
4296,6298.94999585
5152,6450.03160566
6008,6450.03160566
6864,6450.03160566
7720,6450.03160566
8576,6450.03160566
9432,6298.94999585
10288,6298.94999585
11144,8732.89215756
12000,8732.89215756
12856,8732.89215756
13712,8732.89215756
14568,8648.1750847
15424,6214.23292299
16280,6214.23292299
17136,6365.3145328
17992,6365.3145328
18848,6365.3145328
19704,6365.3145328
20560,6365.3145328
21416,6214.23292299
22272,6214.23292299
23128,8648.1750847
23984,8648.1750847
24840,8648.1750847
25696,8648.1750847
26552,8648.1750847
27408,6214.23292299
28264,6214.23292299
29120,6365.3145328
29976,6365.3145328
30832,6365.3145328
31688,6365.3145328
32544,6365.3145328
33400,6214.23292299
34256,6214.23292299
35112,8648.1750847
35968,8648.1750847
36824,8648.1750847
37680,8648.1750847
38536,8648.1750847
39392,6214.23292299
40248,6214.23292299
17,8438.68660346
873,8438.68660346
1729,8438.68660346
2585,8438.68660346
3441,6155.82605156
4297,6155.82605156
5153,6155.82605156
6009,6155.82605156
6865,6155.82605156
7721,6155.82605156
8577,6155.82605156
9433,6155.82605156
10289,6155.82605156
11145,8589.76821327
12001,8589.76821327
12857,8589.76821327
13713,8589.76821327
14569,8505.05114041
15425,6071.10897871
16281,6071.10897871
17137,6222.19058852
17993,6222.19058852
18849,6222.19058852
19705,6222.19058852
20561,6222.19058852
21417,6071.10897871
22273,6071.10897871
23129,8505.05114041
23985,8505.05114041
24841,8505.05114041
25697,8505.05114041
26553,8505.05114041
27409,6071.10897871
28265,6071.10897871
29121,6222.19058852
29977,6222.19058852
30833,6222.19058852
31689,6222.19058852
32545,6222.19058852
33401,6071.10897871
34257,6071.10897871
35113,8505.05114041
35969,8505.05114041
36825,8505.05114041
37681,8505.05114041
38537,8505.05114041
39393,6071.10897871
40249,6071.10897871
18,8293.75925541
874,8293.75925541
1730,8293.75925541
2586,8293.75925541
3442,6010.89870351
4298,6010.89870351
5154,6010.89870351
6010,6010.89870351
6866,6010.89870351
7722,6010.89870351
8578,6010.89870351
9434,6010.89870351
10290,6010.89870351
11146,8293.75925541
12002,8293.75925541
12858,8293.75925541
13714,8293.75925541
14570,8209.04218255
15426,5926.18163065
16282,5926.18163065
17138,5926.18163065
17994,5926.18163065
18850,5926.18163065
19706,5926.18163065
20562,5926.18163065
21418,5926.18163065
22274,5926.18163065
23130,8209.04218255
23986,8209.04218255
24842,8209.04218255
25698,8209.04218255
26554,8209.04218255
27410,5926.18163065
28266,5926.18163065
29122,5926.18163065
29978,5926.18163065
30834,5926.18163065
31690,6077.26324046
32546,6077.26324046
33402,5926.18163065
34258,5926.18163065
35114,8360.12379236
35970,8360.12379236
36826,8360.12379236
37682,8360.12379236
38538,8360.12379236
39394,5926.18163065
40250,5926.18163065
19,8410.50986006
875,8410.50986006
1731,8410.50986006
2587,8410.50986006
3443,6127.64930816
4299,6127.64930816
5155,6127.64930816
6011,6127.64930816
6867,6127.64930816
7723,6127.64930816
8579,6127.64930816
9435,6127.64930816
10291,6127.64930816
11147,8410.50986006
12003,8410.50986006
12859,8410.50986006
13715,8410.50986006
14571,8325.79278721
15427,6042.93223531
16283,6042.93223531
17139,6042.93223531
17995,6042.93223531
18851,6042.93223531
19707,6042.93223531
20563,6042.93223531
21419,6042.93223531
22275,6042.93223531
23131,8325.79278721
23987,8325.79278721
24843,8325.79278721
25699,8325.79278721
26555,8325.79278721
27411,6042.93223531
28267,6042.93223531
29123,6042.93223531
29979,6042.93223531
30835,6042.93223531
31691,6194.01384512
32547,6194.01384512
33403,6042.93223531
34259,6042.93223531
35115,8476.87439702
35971,8476.87439702
36827,8476.87439702
37683,8476.87439702
38539,8476.87439702
39395,6042.93223531
40251,6042.93223531
20,8474.59329494
876,8474.59329494
1732,8474.59329494
2588,8474.59329494
3444,6191.73274305
4300,6191.73274305
5156,6191.73274305
6012,6191.73274305
6868,6191.73274305
7724,6191.73274305
8580,6191.73274305
9436,6191.73274305
10292,6191.73274305
11148,8474.59329494
12004,8474.59329494
12860,8474.59329494
13716,8474.59329494
14572,8389.87622209
15428,6107.01567019
16284,6107.01567019
17140,6107.01567019
17996,6107.01567019
18852,6107.01567019
19708,6107.01567019
20564,6107.01567019
21420,6107.01567019
22276,6107.01567019
23132,8389.87622209
23988,8389.87622209
24844,8389.87622209
25700,8389.87622209
26556,8389.87622209
27412,6107.01567019
28268,6107.01567019
29124,6107.01567019
29980,6107.01567019
30836,6107.01567019
31692,6258.09728
32548,6258.09728
33404,6107.01567019
34260,6107.01567019
35116,8540.9578319
35972,8540.9578319
36828,8540.9578319
37684,8540.9578319
38540,8540.9578319
39396,6107.01567019
40252,6107.01567019
21,8574.95077663
877,8574.95077663
1733,8574.95077663
2589,8574.95077663
3445,6292.09022473
4301,6292.09022473
5157,6292.09022473
6013,6292.09022473
6869,6292.09022473
7725,6292.09022473
8581,6292.09022473
9437,6292.09022473
10293,6292.09022473
11149,8574.95077663
12005,8574.95077663
12861,8574.95077663
13717,8574.95077663
14573,8490.23370377
15429,6207.37315187
16285,6207.37315187
17141,6207.37315187
17997,6207.37315187
18853,6207.37315187
19709,6207.37315187
20565,6207.37315187
21421,6207.37315187
22277,6207.37315187
23133,8490.23370377
23989,8490.23370377
24845,8490.23370377
25701,8490.23370377
26557,8490.23370377
27413,6207.37315187
28269,6207.37315187
29125,6207.37315187
29981,6207.37315187
30837,6207.37315187
31693,6358.45476168
32549,6358.45476168
33405,6207.37315187
34261,6207.37315187
35117,8641.31531358
35973,8641.31531358
36829,8641.31531358
37685,8641.31531358
38541,8641.31531358
39397,6207.37315187
40253,6207.37315187
22,8746.87423519
878,8746.87423519
1734,8746.87423519
2590,8746.87423519
3446,6464.01368329
4302,6464.01368329
5158,6464.01368329
6014,6464.01368329
6870,6464.01368329
7726,6464.01368329
8582,6464.01368329
9438,6464.01368329
10294,6464.01368329
11150,8746.87423519
12006,8746.87423519
12862,8746.87423519
13718,8746.87423519
14574,8662.15716233
15430,6379.29661043
16286,6379.29661043
17142,6379.29661043
17998,6379.29661043
18854,6379.29661043
19710,6379.29661043
20566,6379.29661043
21422,6379.29661043
22278,6379.29661043
23134,8662.15716233
23990,8662.15716233
24846,8662.15716233
25702,8662.15716233
26558,8662.15716233
27414,6379.29661043
28270,6379.29661043
29126,6379.29661043
29982,6379.29661043
30838,6379.29661043
31694,6530.37822024
32550,6530.37822024
33406,6379.29661043
34262,6379.29661043
35118,8813.23877214
35974,8813.23877214
36830,8813.23877214
37686,8813.23877214
38542,8813.23877214
39398,6379.29661043
40254,6379.29661043
23,8578.86688636
879,8578.86688636
1735,8578.86688636
2591,8578.86688636
3447,6296.00633446
4303,6296.00633446
5159,6296.00633446
6015,6296.00633446
6871,6296.00633446
7727,6296.00633446
8583,6296.00633446
9439,6296.00633446
10295,6296.00633446
11151,8578.86688636
12007,8578.86688636
12863,8578.86688636
13719,8578.86688636
14575,8494.1498135
15431,6211.28926161
16287,6211.28926161
17143,6362.37087142
17999,6362.37087142
18855,6362.37087142
19711,6362.37087142
20567,6362.37087142
21423,6211.28926161
22279,6211.28926161
23135,8645.23142331
23991,8645.23142331
24847,8645.23142331
25703,8645.23142331
26559,8645.23142331
27415,6211.28926161
28271,6211.28926161
29127,6362.37087142
29983,6362.37087142
30839,6362.37087142
31695,6362.37087142
32551,6362.37087142
33407,6211.28926161
34263,6211.28926161
35119,8645.23142331
35975,8645.23142331
36831,8645.23142331
37687,8645.23142331
38543,8645.23142331
39399,6211.28926161
40255,6211.28926161
24,8569.46992022
880,8569.46992022
1736,8569.46992022
2592,8720.55153003
3448,6286.60936832
4304,6286.60936832
5160,6437.69097813
6016,6437.69097813
6872,6437.69097813
7728,6437.69097813
8584,6437.69097813
9440,6286.60936832
10296,6286.60936832
11152,8720.55153003
12008,8720.55153003
12864,8720.55153003
13720,8720.55153003
14576,8635.83445717
15432,6201.89229546
16288,6201.89229546
17144,6352.97390527
18000,6352.97390527
18856,6352.97390527
19712,6352.97390527
20568,6352.97390527
21424,6201.89229546
22280,6201.89229546
23136,8635.83445717
23992,8635.83445717
24848,8635.83445717
25704,8635.83445717
26560,8635.83445717
27416,6201.89229546
28272,6201.89229546
29128,6352.97390527
29984,6352.97390527
30840,6352.97390527
31696,6352.97390527
32552,6352.97390527
33408,6201.89229546
34264,6201.89229546
35120,8635.83445717
35976,8635.83445717
36832,8635.83445717
37688,8635.83445717
38544,8635.83445717
39400,6201.89229546
40256,6201.89229546
25,8703.97306303
881,8703.97306303
1737,8703.97306303
2593,8703.97306303
3449,6421.11251113
4305,6421.11251113
5161,6421.11251113
6017,6421.11251113
6873,6421.11251113
7729,6421.11251113
8585,6421.11251113
9441,6421.11251113
10297,6421.11251113
11153,8703.97306303
12009,8703.97306303
12865,8703.97306303
13721,8703.97306303
14577,8619.25599017
15433,6336.39543828
16289,6336.39543828
17145,6336.39543828
18001,6336.39543828
18857,6336.39543828
19713,6336.39543828
20569,6336.39543828
21425,6336.39543828
22281,6336.39543828
23137,8619.25599017
23993,8619.25599017
24849,8619.25599017
25705,8619.25599017
26561,8619.25599017
27417,6336.39543828
28273,6336.39543828
29129,6336.39543828
29985,6336.39543828
30841,6336.39543828
31697,6487.47704809
32553,6487.47704809
33409,6336.39543828
34265,6336.39543828
35121,8770.33759998
35977,8770.33759998
36833,8770.33759998
37689,8770.33759998
38545,8770.33759998
39401,6336.39543828
40257,6336.39543828
26,8281.06095659
882,8281.06095659
1738,8281.06095659
2594,8281.06095659
3450,5998.20040469
4306,5998.20040469
5162,5998.20040469
6018,5998.20040469
6874,5998.20040469
7730,5998.20040469
8586,5998.20040469
9442,5998.20040469
10298,5998.20040469
11154,8281.06095659
12010,8281.06095659
12866,8281.06095659
13722,8281.06095659
14578,8196.34388373
15434,5913.48333183
16290,5913.48333183
17146,5913.48333183
18002,5913.48333183
18858,5913.48333183
19714,5913.48333183
20570,5913.48333183
21426,5913.48333183
22282,5913.48333183
23138,8196.34388373
23994,8196.34388373
24850,8196.34388373
25706,8196.34388373
26562,8196.34388373
27418,5913.48333183
28274,5913.48333183
29130,5913.48333183
29986,5913.48333183
30842,5913.48333183
31698,6064.56494164
32554,6064.56494164
33410,5913.48333183
34266,5913.48333183
35122,8347.42549354
35978,8347.42549354
36834,8347.42549354
37690,8347.42549354
38546,8347.42549354
39402,5913.48333183
40258,5913.48333183
27,8416.54327839
883,8416.54327839
1739,8416.54327839
2595,8567.6248882
3451,6133.68272649
4307,6133.68272649
5163,6284.7643363
6019,6284.7643363
6875,6284.7643363
7731,6284.7643363
8587,6284.7643363
9443,6133.68272649
10299,6133.68272649
11155,8567.6248882
12011,8567.6248882
12867,8567.6248882
13723,8567.6248882
14579,8482.90781535
15435,6048.96565364
16291,6048.96565364
17147,6200.04726345
18003,6200.04726345
18859,6200.04726345
19715,6200.04726345
20571,6200.04726345
21427,6048.96565364
22283,6048.96565364
23139,8482.90781535
23995,8482.90781535
24851,8482.90781535
25707,8482.90781535
26563,8482.90781535
27419,6048.96565364
28275,6048.96565364
29131,6200.04726345
29987,6200.04726345
30843,6200.04726345
31699,6200.04726345
32555,6200.04726345
33411,6048.96565364
34267,6048.96565364
35123,8482.90781535
35979,8482.90781535
36835,8482.90781535
37691,8482.90781535
38547,8482.90781535
39403,6048.96565364
40259,6048.96565364
28,8532.07724733
884,8532.07724733
1740,8532.07724733
2596,8532.07724733
3452,6249.21669543
4308,6249.21669543
5164,6249.21669543
6020,6249.21669543
6876,6249.21669543
7732,6249.21669543
8588,6249.21669543
9444,6249.21669543
10300,6249.21669543
11156,8532.07724733
12012,8532.07724733
12868,8532.07724733
13724,8532.07724733
14580,8447.36017447
15436,6164.49962258
16292,6164.49962258
17148,6164.49962258
18004,6164.49962258
18860,6164.49962258
19716,6164.49962258
20572,6164.49962258
21428,6164.49962258
22284,6164.49962258
23140,8447.36017447
23996,8447.36017447
24852,8447.36017447
25708,8447.36017447
26564,8447.36017447
27420,6164.49962258
28276,6164.49962258
29132,6164.49962258
29988,6164.49962258
30844,6164.49962258
31700,6315.58123239
32556,6315.58123239
33412,6164.49962258
34268,6164.49962258
35124,8598.44178428
35980,8598.44178428
36836,8598.44178428
37692,8598.44178428
38548,8598.44178428
39404,6164.49962258
40260,6164.49962258
29,8510.35167167
885,8510.35167167
1741,8510.35167167
2597,8510.35167167
3453,6227.49111977
4309,6227.49111977
5165,6227.49111977
6021,6227.49111977
6877,6227.49111977
7733,6227.49111977
8589,6227.49111977
9445,6227.49111977
10301,6227.49111977
11157,8510.35167167
12013,8510.35167167
12869,8510.35167167
13725,8510.35167167
14581,8425.63459881
15437,6142.77404692
16293,6142.77404692
17149,6142.77404692
18005,6142.77404692
18861,6142.77404692
19717,6142.77404692
20573,6142.77404692
21429,6142.77404692
22285,6142.77404692
23141,8425.63459881
23997,8425.63459881
24853,8425.63459881
25709,8425.63459881
26565,8425.63459881
27421,6142.77404692
28277,6142.77404692
29133,6142.77404692
29989,6142.77404692
30845,6142.77404692
31701,6293.85565673
32557,6293.85565673
33413,6142.77404692
34269,6142.77404692
35125,8576.71620862
35981,8576.71620862
36837,8576.71620862
37693,8576.71620862
38549,8576.71620862
39405,6142.77404692
40261,6142.77404692
30,8601.58985879
886,8601.58985879
1742,8601.58985879
2598,8601.58985879
3454,6318.72930689
4310,6318.72930689
5166,6318.72930689
6022,6318.72930689
6878,6318.72930689
7734,6318.72930689
8590,6318.72930689
9446,6318.72930689
